"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","catalyze; input","->","1.0",,"NCOA6 (FI) SUZ12","true",,"NCOA6 (FI) SUZ12"
"FI","complex; input","-","1.0",,"EXOC6 (FI) RAB3IP","true",,"EXOC6 (FI) RAB3IP"
"FI","complex; input","-","1.0",,"CDK1 (FI) TPX2","true",,"CDK1 (FI) TPX2"
"FI","PPrel: binding/association","-","1.0",,"MARVELD2 (FI) TUBAL3","true",,"MARVELD2 (FI) TUBAL3"
"FI","predicted","-","0.96",,"NCAPG (FI) TPX2","true",,"NCAPG (FI) TPX2"
"FI","complex; input","-","1.0",,"PLK4 (FI) TPX2","true",,"PLK4 (FI) TPX2"
"FI","predicted","-","0.9",,"DTL (FI) NCAPG2","true",,"DTL (FI) NCAPG2"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) SMC3","true",,"AHCTF1 (FI) SMC3"
"FI","predicted","-","0.95",,"CLCN3 (FI) CLCN5","false",,"CLCN3 (FI) CLCN5"
"FI","complex; input","-","1.0",,"BRCA1 (FI) CHEK1","true",,"BRCA1 (FI) CHEK1"
"FI","predicted","-","0.9",,"DEPDC1B (FI) DTL","true",,"DEPDC1B (FI) DTL"
"FI","activate; catalyzed by; complex; input","<->","1.0",,"BRCA1 (FI) CHEK2","true",,"BRCA1 (FI) CHEK2"
"FI","reaction","-","1.0",,"PPARA (FI) PPARG","true",,"PPARA (FI) PPARG"
"FI","predicted","-","0.97",,"CENPE (FI) SPAG5","true",,"CENPE (FI) SPAG5"
"FI","predicted","-","0.96",,"ZNF195 (FI) ZNF44","true",,"ZNF195 (FI) ZNF44"
"FI","GErel: expression; reaction","->","1.0",,"E2F2 (FI) MYBL2","true",,"E2F2 (FI) MYBL2"
"FI","predicted","-","0.91",,"IMMP2L (FI) OMA1","false",,"IMMP2L (FI) OMA1"
"FI","predicted","-","0.9",,"CENPF (FI) PLK4","true",,"CENPF (FI) PLK4"
"FI","predicted","-","0.9",,"CDCA7 (FI) HELLS","true",,"CDCA7 (FI) HELLS"
"FI","complex; input","-","1.0",,"DNA2 (FI) RAD50","true",,"DNA2 (FI) RAD50"
"FI","predicted","-","0.93",,"BRIX1 (FI) LYAR","true",,"BRIX1 (FI) LYAR"
"FI","activate","->","1.0",,"BRCA1 (FI) FANCD2","true",,"BRCA1 (FI) FANCD2"
"FI","complex","-","1.0",,"CEP290 (FI) OFD1","true",,"CEP290 (FI) OFD1"
"FI","catalyze; complex; input","->","1.0",,"BRCA1 (FI) TP53","true",,"BRCA1 (FI) TP53"
"FI","predicted","-","0.9",,"KIF14 (FI) SMC4","true",,"KIF14 (FI) SMC4"
"FI","predicted","-","0.89",,"BUB1B (FI) CKAP2L","true",,"BUB1B (FI) CKAP2L"
"FI","complex; input","-","1.0",,"IFT74 (FI) IFT88","true",,"IFT74 (FI) IFT88"
"FI","predicted","-","0.92",,"KIF14 (FI) SMC3","true",,"KIF14 (FI) SMC3"
"FI","complex; input","-","1.0",,"CEP250 (FI) RAB3IP","true",,"CEP250 (FI) RAB3IP"
"FI","complex","-","1.0",,"CEP152 (FI) HAUS3","true",,"CEP152 (FI) HAUS3"
"FI","predicted","-","0.91",,"TP53 (FI) TRIM24","true",,"TP53 (FI) TRIM24"
"FI","activated by","<-","1.0",,"CRCP (FI) NFIA","true",,"CRCP (FI) NFIA"
"FI","complex; input","-","1.0",,"ATR (FI) BLM","true",,"ATR (FI) BLM"
"FI","complex; input","-","1.0",,"NOL11 (FI) UTP15","true",,"NOL11 (FI) UTP15"
"FI","predicted","-","0.94",,"HELLS (FI) NUF2","true",,"HELLS (FI) NUF2"
"FI","predicted","-","0.92",,"BRCA1 (FI) RAD18","true",,"BRCA1 (FI) RAD18"
"FI","complex; input","-","1.0",,"CHEK1 (FI) RAD50","true",,"CHEK1 (FI) RAD50"
"FI","predicted","-","0.9",,"ZNF441 (FI) ZNF443","true",,"ZNF441 (FI) ZNF443"
"FI","PPrel: binding/association; complex; input","-","1.0",,"BRCA2 (FI) BRIP1","true",,"BRCA2 (FI) BRIP1"
"FI","predicted","-","0.96",,"NOLC1 (FI) PDCD11","true",,"NOLC1 (FI) PDCD11"
"FI","catalyze","->","1.0",,"CDK1 (FI) PDS5A","true",,"CDK1 (FI) PDS5A"
"FI","ECrel: compound","-","1.0",,"PIK3CB (FI) PLCB4","true",,"PIK3CB (FI) PLCB4"
"FI","PPrel: compound","-","1.0",,"CALML4 (FI) PLCB4","true",,"CALML4 (FI) PLCB4"
"FI","activate; inhibited by","|->","1.0",,"MYBL2 (FI) TFDP2","true",,"MYBL2 (FI) TFDP2"
"FI","catalyze","->","1.0",,"NUP155 (FI) TOP2A","true",,"NUP155 (FI) TOP2A"
"FI","predicted","-","0.91",,"PLCB4 (FI) PLCH1","true",,"PLCB4 (FI) PLCH1"
"FI","PPrel: ubiquitinated","-","1.0",,"FGFR4 (FI) WWP1","true",,"FGFR4 (FI) WWP1"
"FI","complex; input","-","1.0",,"DSN1 (FI) KNTC1","true",,"DSN1 (FI) KNTC1"
"FI","predicted","-","0.89",,"KIF14 (FI) PLK4","true",,"KIF14 (FI) PLK4"
"FI","complex; input","-","1.0",,"CENPE (FI) DSN1","true",,"CENPE (FI) DSN1"
"FI","expression regulated by; inhibited by; reaction","-","1.0",,"CEBPA (FI) MYB","true",,"CEBPA (FI) MYB"
"FI","predicted","-","0.91",,"RAD50 (FI) SIRT1","true",,"RAD50 (FI) SIRT1"
"FI","predicted","-","0.92",,"ATAD2 (FI) TAF4","true",,"ATAD2 (FI) TAF4"
"FI","predicted","-","0.9",,"BRCA1 (FI) PRKDC","true",,"BRCA1 (FI) PRKDC"
"FI","predicted","-","0.94",,"BLM (FI) CCNA2","true",,"BLM (FI) CCNA2"
"FI","input","-","1.0",,"CDH17 (FI) CDHR1","true",,"CDH17 (FI) CDHR1"
"FI","input","-","1.0",,"CDH17 (FI) CDHR2","true",,"CDH17 (FI) CDHR2"
"FI","activate; complex; input","->","1.0",,"NOL11 (FI) UTP20","true",,"NOL11 (FI) UTP20"
"FI","predicted","-","0.91",,"CDK1 (FI) DNA2","true",,"CDK1 (FI) DNA2"
"FI","predicted","-","0.96",,"MAD2L1 (FI) NCAPG2","true",,"MAD2L1 (FI) NCAPG2"
"FI","predicted","-","0.92",,"ZNF692 (FI) ZNF799","true",,"ZNF692 (FI) ZNF799"
"FI","complex","-","1.0",,"DDX52 (FI) NOP58","true",,"DDX52 (FI) NOP58"
"FI","expression regulates","->","1.0",,"HNF4G (FI) MYB","true",,"HNF4G (FI) MYB"
"FI","complex; input","-","1.0",,"NCOA3 (FI) ZNF217","true",,"NCOA3 (FI) ZNF217"
"FI","expression regulates","->","1.0",,"BRCA1 (FI) CEACAM1","true",,"BRCA1 (FI) CEACAM1"
"FI","predicted","-","0.9",,"DCLRE1A (FI) EME2","true",,"DCLRE1A (FI) EME2"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"CDK1 (FI) UBE2C","true",,"CDK1 (FI) UBE2C"
"FI","PPrel: compound, activated","<-","1.0",,"PLA2G4F (FI) PLCG1","true",,"PLA2G4F (FI) PLCG1"
"FI","ECrel: compound","-","1.0",,"PIP5K1B (FI) PLCB4","true",,"PIP5K1B (FI) PLCB4"
"FI","PPrel: activation, phosphorylation","->","1.0",,"CCNA2 (FI) MYBL2","true",,"CCNA2 (FI) MYBL2"
"FI","GErel: expression by","<-","1.0",,"ACSL5 (FI) PPARG","true",,"ACSL5 (FI) PPARG"
"FI","GErel: expression by","<-","1.0",,"ACSL5 (FI) PPARA","true",,"ACSL5 (FI) PPARA"
"FI","predicted","-","0.89",,"CCNA2 (FI) RRM2","true",,"CCNA2 (FI) RRM2"
"FI","predicted","-","0.91",,"KIF11 (FI) NOLC1","true",,"KIF11 (FI) NOLC1"
"FI","predicted","-","0.91",,"PPARG (FI) USP7","true",,"PPARG (FI) USP7"
"FI","complex; input","-","1.0",,"AREG (FI) GAB1","true",,"AREG (FI) GAB1"
"FI","predicted","-","0.94",,"ADNP (FI) ZNF644","true",,"ADNP (FI) ZNF644"
"FI","predicted","-","0.95",,"LCOR (FI) SUZ12","true",,"LCOR (FI) SUZ12"
"FI","predicted","-","0.92",,"ZNF195 (FI) ZNF692","true",,"ZNF195 (FI) ZNF692"
"FI","predicted","-","0.91",,"NFIA (FI) SATB2","true",,"NFIA (FI) SATB2"
"FI","predicted","-","0.94",,"BUB1B (FI) TPX2","true",,"BUB1B (FI) TPX2"
"FI","predicted","-","0.91",,"ZNF445 (FI) ZNF780B","true",,"ZNF445 (FI) ZNF780B"
"FI","predicted","-","0.92",,"DEPDC1B (FI) NCAPG","true",,"DEPDC1B (FI) NCAPG"
"FI","complex; input","-","1.0",,"CENPF (FI) NUF2","true",,"CENPF (FI) NUF2"
"FI","complex; input","-","1.0",,"MAD2L1 (FI) SMC3","true",,"MAD2L1 (FI) SMC3"
"FI","complex; input","-","1.0",,"DSN1 (FI) SMC3","true",,"DSN1 (FI) SMC3"
"FI","predicted","-","0.9",,"MAD2L1 (FI) SMC4","true",,"MAD2L1 (FI) SMC4"
"FI","predicted","-","0.92",,"CCNA2 (FI) CEP55","true",,"CCNA2 (FI) CEP55"
"FI","expression regulates","->","1.0",,"BCL11A (FI) ID1","true",,"BCL11A (FI) ID1"
"FI","catalyzed by","<-","1.0",,"MAP2K6 (FI) UBE2V1","true",,"MAP2K6 (FI) UBE2V1"
"FI","predicted","-","0.93",,"BRCA1 (FI) TOP2A","true",,"BRCA1 (FI) TOP2A"
"FI","input","-","1.0",,"CDHR1 (FI) CDHR2","true",,"CDHR1 (FI) CDHR2"
"FI","predicted","-","0.89",,"ACOX1 (FI) HSD17B4","true",,"ACOX1 (FI) HSD17B4"
"FI","complex; input","-","1.0",,"IFT74 (FI) KIF3B","true",,"IFT74 (FI) KIF3B"
"FI","predicted","-","0.94",,"ESPL1 (FI) SPAG5","true",,"ESPL1 (FI) SPAG5"
"FI","complex","-","1.0",,"AKAP9 (FI) AURKA","true",,"AKAP9 (FI) AURKA"
"FI","predicted","-","0.89",,"CHEK1 (FI) DEPDC1B","true",,"CHEK1 (FI) DEPDC1B"
"FI","catalyzed by","<-","1.0",,"AHCTF1 (FI) ESPL1","true",,"AHCTF1 (FI) ESPL1"
"FI","PPrel: activated by, phosphorylation","<-","1.0",,"PPP1R3D (FI) RPS6KA3","true",,"PPP1R3D (FI) RPS6KA3"
"FI","complex","-","1.0",,"CEP152 (FI) CEP72","true",,"CEP152 (FI) CEP72"
"FI","catalyze","->","1.0",,"BLM (FI) TP53","true",,"BLM (FI) TP53"
"FI","predicted","-","0.92",,"ZNF692 (FI) ZNF737","true",,"ZNF692 (FI) ZNF737"
"FI","complex","-","1.0",,"AKAP9 (FI) OFD1","true",,"AKAP9 (FI) OFD1"
"FI","predicted","-","0.91",,"GINS1 (FI) NCAPG","true",,"GINS1 (FI) NCAPG"
"FI","predicted","-","0.91",,"CNOT1 (FI) NANOS1","true",,"CNOT1 (FI) NANOS1"
"FI","predicted","-","0.92",,"ZNF253 (FI) ZNF692","true",,"ZNF253 (FI) ZNF692"
"FI","predicted","-","0.92",,"NF1 (FI) SUZ12","true",,"NF1 (FI) SUZ12"
"FI","complex; input","-","1.0",,"KIF2A (FI) SMC3","true",,"KIF2A (FI) SMC3"
"FI","predicted","-","0.91",,"MYBL2 (FI) SPAG5","true",,"MYBL2 (FI) SPAG5"
"FI","predicted","-","0.94",,"ATAD2 (FI) BRCA1","true",,"ATAD2 (FI) BRCA1"
"FI","predicted","-","0.94",,"CENPF (FI) SKA3","true",,"CENPF (FI) SKA3"
"FI","predicted","-","0.91",,"KNTC1 (FI) NCAPG","true",,"KNTC1 (FI) NCAPG"
"FI","PPrel: activation, phosphorylation; activate; catalyze; expression regulated by","<->","1.0",,"CHEK1 (FI) TP53","true",,"CHEK1 (FI) TP53"
"FI","complex","-","1.0",,"CDK1 (FI) CEP152","true",,"CDK1 (FI) CEP152"
"FI","predicted","-","0.89",,"NOLC1 (FI) UTP20","true",,"NOLC1 (FI) UTP20"
"FI","complex; input","-","1.0",,"RFC1 (FI) USP1","true",,"RFC1 (FI) USP1"
"FI","predicted","-","0.91",,"DTL (FI) NCAPG","true",,"DTL (FI) NCAPG"
"FI","ECrel: compound","-","1.0",,"PIK3CB (FI) PIP5K1B","true",,"PIK3CB (FI) PIP5K1B"
"FI","catalyzed by","<-","1.0",,"BLM (FI) RTEL1","true",,"BLM (FI) RTEL1"
"FI","predicted","-","0.91",,"ARID3A (FI) NFIA","true",,"ARID3A (FI) NFIA"
"FI","predicted","-","0.94",,"BRCA1 (FI) SUZ12","true",,"BRCA1 (FI) SUZ12"
"FI","predicted","-","0.94",,"CCNA2 (FI) NCAPG2","true",,"CCNA2 (FI) NCAPG2"
"FI","reaction","-","1.0",,"IFT88 (FI) OFD1","true",,"IFT88 (FI) OFD1"
"FI","PPrel: activated by, phosphorylation; catalyzed by","<-","1.0",,"MAP2K6 (FI) TAB3","true",,"MAP2K6 (FI) TAB3"
"FI","complex; input","-","1.0",,"RFC1 (FI) USP7","true",,"RFC1 (FI) USP7"
"FI","predicted","-","0.91",,"DEPDC1 (FI) DTL","true",,"DEPDC1 (FI) DTL"
"FI","predicted","-","0.91",,"CDC25A (FI) UBE2C","true",,"CDC25A (FI) UBE2C"
"FI","complex; input","-","1.0",,"NUF2 (FI) PDS5A","true",,"NUF2 (FI) PDS5A"
"FI","complex","-","1.0",,"CEP152 (FI) CEP63","true",,"CEP152 (FI) CEP63"
"FI","activate; complex; input","->","1.0",,"NOL11 (FI) NOP58","true",,"NOL11 (FI) NOP58"
"FI","catalyze","->","1.0",,"ATR (FI) DBF4","true",,"ATR (FI) DBF4"
"FI","predicted","-","0.95",,"ITCH (FI) WWP1","true",,"ITCH (FI) WWP1"
"FI","predicted","-","0.91",,"CENPE (FI) POLQ","true",,"CENPE (FI) POLQ"
"FI","predicted","-","0.96",,"MAD2L1 (FI) SKA3","true",,"MAD2L1 (FI) SKA3"
"FI","predicted","-","0.95",,"DSN1 (FI) SKA3","true",,"DSN1 (FI) SKA3"
"FI","catalyzed by; input","<-","1.0",,"DDX46 (FI) LUC7L3","true",,"DDX46 (FI) LUC7L3"
"FI","predicted","-","0.95",,"RGPD3 (FI) RGPD4","false",,"RGPD3 (FI) RGPD4"
"FI","activate; inhibited by","|->","1.0",,"CEBPZ (FI) TP53","true",,"CEBPZ (FI) TP53"
"FI","predicted","-","0.95",,"KIF11 (FI) KIF20B","true",,"KIF11 (FI) KIF20B"
"FI","expression regulates","->","1.0",,"HNF4A (FI) MYB","true",,"HNF4A (FI) MYB"
"FI","predicted","-","0.9",,"DEPDC1 (FI) UBE2C","true",,"DEPDC1 (FI) UBE2C"
"FI","predicted","-","0.95",,"NOLC1 (FI) UTP15","true",,"NOLC1 (FI) UTP15"
"FI","predicted","-","0.91",,"LRPPRC (FI) PNPT1","true",,"LRPPRC (FI) PNPT1"
"FI","complex; input","-","1.0",,"GTF2F2 (FI) LUC7L3","true",,"GTF2F2 (FI) LUC7L3"
"FI","activate; inhibited by; reaction","|->","1.0",,"CEBPA (FI) MED13","true",,"CEBPA (FI) MED13"
"FI","predicted","-","0.89",,"CHD1 (FI) MED13","true",,"CHD1 (FI) MED13"
"FI","activated by","<-","1.0",,"CYCS (FI) LRPPRC","true",,"CYCS (FI) LRPPRC"
"FI","complex; input","-","1.0",,"CENPF (FI) MAD2L1","true",,"CENPF (FI) MAD2L1"
"FI","predicted","-","0.91",,"CHEK2 (FI) WEE1","true",,"CHEK2 (FI) WEE1"
"FI","complex","-","1.0",,"CDK1 (FI) OFD1","true",,"CDK1 (FI) OFD1"
"FI","expression regulated by","<-","1.0",,"AREG (FI) BRCA1","true",,"AREG (FI) BRCA1"
"FI","complex","-","1.0",,"AURKA (FI) CEP72","true",,"AURKA (FI) CEP72"
"FI","expression regulates","->","1.0",,"BCLAF1 (FI) CEACAM5","true",,"BCLAF1 (FI) CEACAM5"
"FI","predicted","-","0.9",,"AURKA (FI) CDC7","true",,"AURKA (FI) CDC7"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) UTP14A","true",,"HEATR1 (FI) UTP14A"
"FI","predicted","-","0.97",,"NUF2 (FI) UBE2C","true",,"NUF2 (FI) UBE2C"
"FI","complex; input","-","1.0",,"DYNC2LI1 (FI) IFT88","true",,"DYNC2LI1 (FI) IFT88"
"FI","predicted","-","0.9",,"ZNF253 (FI) ZNF780B","true",,"ZNF253 (FI) ZNF780B"
"FI","predicted","-","0.97",,"CDC25A (FI) DTL","true",,"CDC25A (FI) DTL"
"FI","predicted","-","0.97",,"HELLS (FI) TPX2","true",,"HELLS (FI) TPX2"
"FI","PPrel: activation","->","1.0",,"MAGI3 (FI) RAPGEF2","false",,"MAGI3 (FI) RAPGEF2"
"FI","complex; input","-","1.0",,"DSN1 (FI) KIF2A","true",,"DSN1 (FI) KIF2A"
"FI","predicted","-","0.91",,"PLK4 (FI) SPAG5","true",,"PLK4 (FI) SPAG5"
"FI","predicted","-","0.98",,"LYAR (FI) NOLC1","true",,"LYAR (FI) NOLC1"
"FI","complex; input","-","1.0",,"AURKA (FI) HMMR","true",,"AURKA (FI) HMMR"
"FI","complex; input","-","1.0",,"KIF2A (FI) NUF2","true",,"KIF2A (FI) NUF2"
"FI","complex; input","-","1.0",,"EREG (FI) PIK3C2A","true",,"EREG (FI) PIK3C2A"
"FI","predicted","-","0.89",,"MAD2L1 (FI) NEIL3","true",,"MAD2L1 (FI) NEIL3"
"FI","predicted","-","0.9",,"CCNA2 (FI) PLK4","true",,"CCNA2 (FI) PLK4"
"FI","complex; input","-","1.0",,"MAD2L1 (FI) NUF2","true",,"MAD2L1 (FI) NUF2"
"FI","complex","-","1.0",,"AURKA (FI) CDK1","true",,"AURKA (FI) CDK1"
"FI","predicted","-","0.91",,"DSN1 (FI) NCAPG","true",,"DSN1 (FI) NCAPG"
"FI","predicted","-","0.97",,"AURKA (FI) MYBL2","true",,"AURKA (FI) MYBL2"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) KIF2A","true",,"AHCTF1 (FI) KIF2A"
"FI","complex","-","1.0",,"AURKA (FI) CEP63","true",,"AURKA (FI) CEP63"
"FI","predicted","-","0.9",,"ZNF441 (FI) ZNF700","true",,"ZNF441 (FI) ZNF700"
"FI","complex; input","-","1.0",,"DYNC2LI1 (FI) IFT74","true",,"DYNC2LI1 (FI) IFT74"
"FI","predicted","-","0.9",,"RBM39 (FI) RNPC3","true",,"RBM39 (FI) RNPC3"
"FI","complex","-","1.0",,"CFTR (FI) UBE2V1","true",,"CFTR (FI) UBE2V1"
"FI","predicted","-","0.94",,"DDX21 (FI) PDCD11","true",,"DDX21 (FI) PDCD11"
"FI","predicted","-","0.89",,"ZFP62 (FI) ZNF780B","true",,"ZFP62 (FI) ZNF780B"
"FI","complex; input","-","1.0",,"CENPF (FI) CENPK","true",,"CENPF (FI) CENPK"
"FI","PPrel: activated by; activated by; catalyzed by; complex","<-","1.0",,"TP53 (FI) USP7","true",,"TP53 (FI) USP7"
"FI","catalyze","->","1.0",,"ESPL1 (FI) MAD2L1","true",,"ESPL1 (FI) MAD2L1"
"FI","predicted","-","0.94",,"BLM (FI) GINS1","true",,"BLM (FI) GINS1"
"FI","predicted","-","0.92",,"AURKA (FI) CEP55","true",,"AURKA (FI) CEP55"
"FI","predicted","-","0.96",,"ARFGEF1 (FI) ARFGEF2","false",,"ARFGEF1 (FI) ARFGEF2"
"FI","complex","-","1.0",,"IQCB1 (FI) PLK4","true",,"IQCB1 (FI) PLK4"
"FI","catalyze","->","1.0",,"ESPL1 (FI) NUF2","true",,"ESPL1 (FI) NUF2"
"FI","predicted","-","0.93",,"DDX21 (FI) SRPK1","true",,"DDX21 (FI) SRPK1"
"FI","predicted","-","0.97",,"KIF14 (FI) NCAPG2","true",,"KIF14 (FI) NCAPG2"
"FI","predicted","-","0.96",,"DTL (FI) RRM2","true",,"DTL (FI) RRM2"
"FI","predicted","-","0.94",,"HELLS (FI) MCM8","true",,"HELLS (FI) MCM8"
"FI","predicted","-","0.91",,"ATAD2 (FI) NCOA3","true",,"ATAD2 (FI) NCOA3"
"FI","complex; input","-","1.0",,"LRP6 (FI) RNF43","false",,"LRP6 (FI) RNF43"
"FI","GErel: expression","->","1.0",,"E2F5 (FI) MYBL2","true",,"E2F5 (FI) MYBL2"
"FI","predicted","-","0.92",,"CKAP2L (FI) KIF14","true",,"CKAP2L (FI) KIF14"
"FI","predicted","-","0.91",,"CKAP2L (FI) KIF11","true",,"CKAP2L (FI) KIF11"
"FI","predicted","-","0.9",,"DSN1 (FI) KIF11","true",,"DSN1 (FI) KIF11"
"FI","activated by; inhibit","<-|","1.0",,"POU5F1 (FI) TRIM33","true",,"POU5F1 (FI) TRIM33"
"FI","predicted","-","0.91",,"CKAP2L (FI) KIF15","true",,"CKAP2L (FI) KIF15"
"FI","PPrel: activation","->","1.0",,"ERBB3 (FI) PLCG1","true",,"ERBB3 (FI) PLCG1"
"FI","predicted","-","0.97",,"CDC25C (FI) KIF11","true",,"CDC25C (FI) KIF11"
"FI","predicted","-","0.92",,"CHEK1 (FI) PRKAA1","true",,"CHEK1 (FI) PRKAA1"
"FI","PPrel: activation, phosphorylation; catalyze","->","1.0",,"ATR (FI) CHEK2","true",,"ATR (FI) CHEK2"
"FI","predicted","-","0.97",,"CENPF (FI) KIF20B","true",,"CENPF (FI) KIF20B"
"FI","PPrel: activation, phosphorylation; catalyze; complex; input","->","1.0",,"ATR (FI) CHEK1","true",,"ATR (FI) CHEK1"
"FI","predicted","-","0.94",,"CENPK (FI) SPAG5","true",,"CENPK (FI) SPAG5"
"FI","predicted","-","0.91",,"BCL11A (FI) SUZ12","true",,"BCL11A (FI) SUZ12"
"FI","reaction","-","1.0",,"MED13 (FI) PPARA","true",,"MED13 (FI) PPARA"
"FI","complex; input","-","1.0",,"MED13 (FI) PPARG","true",,"MED13 (FI) PPARG"
"FI","predicted","-","0.92",,"ZNF33A (FI) ZNF664","true",,"ZNF33A (FI) ZNF664"
"FI","predicted","-","0.89",,"ARHGAP11A (FI) CEP55","true",,"ARHGAP11A (FI) CEP55"
"FI","predicted","-","0.96",,"ASPM (FI) KIF14","true",,"ASPM (FI) KIF14"
"FI","predicted","-","0.95",,"SKA3 (FI) TOP2A","true",,"SKA3 (FI) TOP2A"
"FI","predicted","-","0.95",,"CENPF (FI) NCAPG","true",,"CENPF (FI) NCAPG"
"FI","predicted","-","0.97",,"AURKA (FI) MAD2L1","true",,"AURKA (FI) MAD2L1"
"FI","predicted","-","0.98",,"AURKA (FI) NUF2","true",,"AURKA (FI) NUF2"
"FI","complex; input","-","1.0",,"GOLGA4 (FI) VPS54","true",,"GOLGA4 (FI) VPS54"
"FI","predicted","-","0.9",,"NCAPG2 (FI) PLK4","true",,"NCAPG2 (FI) PLK4"
"FI","PPrel: activated by; PPrel: dissociation; PPrel: inhibited by; activated by; complex; input; reaction","-","1.0",,"PTCH1 (FI) SHH","true",,"PTCH1 (FI) SHH"
"FI","input","-","1.0",,"BRCA1 (FI) RIF1","true",,"BRCA1 (FI) RIF1"
"FI","expression regulates","->","1.0",,"HNF4A (FI) MTF2","true",,"HNF4A (FI) MTF2"
"FI","PPrel: inhibited by, dephosphorylation","|-","1.0",,"CALML4 (FI) PPP1R3D","true",,"CALML4 (FI) PPP1R3D"
"FI","complex","-","1.0",,"HAUS3 (FI) IQCB1","true",,"HAUS3 (FI) IQCB1"
"FI","complex; input","-","1.0",,"DSN1 (FI) MAD2L1","true",,"DSN1 (FI) MAD2L1"
"FI","predicted","-","0.89",,"KIF11 (FI) MYBL2","true",,"KIF11 (FI) MYBL2"
"FI","ECrel: compound","-","1.0",,"PI4K2B (FI) PIK3C2A","true",,"PI4K2B (FI) PIK3C2A"
"FI","PPrel: activation, phosphorylation; activate; catalyze","->","1.0",,"ATR (FI) TP53","true",,"ATR (FI) TP53"
"FI","complex; input","-","1.0",,"GTF2F2 (FI) RPAP2","true",,"GTF2F2 (FI) RPAP2"
"FI","PPrel: dissociation; activated by; complex; inhibit; input; reaction","<-|","1.0",,"RBL1 (FI) TFDP2","true",,"RBL1 (FI) TFDP2"
"FI","complex; input","-","1.0",,"NCAPG2 (FI) SMC4","true",,"NCAPG2 (FI) SMC4"
"FI","predicted","-","0.89",,"CDC7 (FI) DSN1","true",,"CDC7 (FI) DSN1"
"FI","predicted","-","0.93",,"ZNF485 (FI) ZNF493","true",,"ZNF485 (FI) ZNF493"
"FI","catalyze; complex; input","->","1.0",,"BLM (FI) BRIP1","true",,"BLM (FI) BRIP1"
"FI","predicted","-","0.92",,"ZNF692 (FI) ZNF700","true",,"ZNF692 (FI) ZNF700"
"FI","predicted","-","0.92",,"FGFR3 (FI) FGFR4","true",,"FGFR3 (FI) FGFR4"
"FI","predicted","-","0.92",,"HMMR (FI) NCAPG","true",,"HMMR (FI) NCAPG"
"FI","predicted","-","0.9",,"NOL8 (FI) UTP14A","true",,"NOL8 (FI) UTP14A"
"FI","PPrel: binding/association","-","1.0",,"DYNC2LI1 (FI) TUBAL3","true",,"DYNC2LI1 (FI) TUBAL3"
"FI","predicted","-","0.91",,"KIF15 (FI) MAD2L1","true",,"KIF15 (FI) MAD2L1"
"FI","predicted","-","0.93",,"DEPDC1B (FI) TPX2","true",,"DEPDC1B (FI) TPX2"
"FI","predicted","-","0.89",,"DNA2 (FI) MCM8","true",,"DNA2 (FI) MCM8"
"FI","predicted","-","0.9",,"ASPM (FI) BRCA2","true",,"ASPM (FI) BRCA2"
"FI","expression regulates","->","1.0",,"BCLAF1 (FI) CBX5","true",,"BCLAF1 (FI) CBX5"
"FI","predicted","-","0.96",,"CENPE (FI) NCAPG2","true",,"CENPE (FI) NCAPG2"
"FI","catalyzed by; complex; input","<-","1.0",,"DDX46 (FI) GTF2F2","true",,"DDX46 (FI) GTF2F2"
"FI","activate; complex; input","->","1.0",,"UTP15 (FI) WDR36","true",,"UTP15 (FI) WDR36"
"FI","predicted","-","0.92",,"CENPE (FI) NEIL3","true",,"CENPE (FI) NEIL3"
"FI","predicted","-","0.9",,"CDC25C (FI) WEE1","true",,"CDC25C (FI) WEE1"
"FI","predicted","-","0.96",,"BUB1B (FI) HELLS","true",,"BUB1B (FI) HELLS"
"FI","predicted","-","0.97",,"KIF14 (FI) SPAG5","true",,"KIF14 (FI) SPAG5"
"FI","predicted","-","0.92",,"ZNF692 (FI) ZNF714","true",,"ZNF692 (FI) ZNF714"
"FI","activate","->","1.0",,"CASP6 (FI) TOP1","true",,"CASP6 (FI) TOP1"
"FI","predicted","-","0.92",,"KIF11 (FI) UBE2C","true",,"KIF11 (FI) UBE2C"
"FI","complex","-","1.0",,"CEP250 (FI) PLK4","true",,"CEP250 (FI) PLK4"
"FI","predicted","-","0.9",,"ARHGAP11A (FI) CDC7","true",,"ARHGAP11A (FI) CDC7"
"FI","predicted","-","0.9",,"LYAR (FI) RSL1D1","true",,"LYAR (FI) RSL1D1"
"FI","predicted","-","0.93",,"CHEK1 (FI) DBF4","true",,"CHEK1 (FI) DBF4"
"FI","predicted","-","0.91",,"CDC25A (FI) KIF14","true",,"CDC25A (FI) KIF14"
"FI","predicted","-","0.92",,"CDC25A (FI) KIF15","true",,"CDC25A (FI) KIF15"
"FI","predicted","-","0.92",,"AHCTF1 (FI) KIF14","true",,"AHCTF1 (FI) KIF14"
"FI","predicted","-","0.91",,"DDX21 (FI) RSL1D1","true",,"DDX21 (FI) RSL1D1"
"FI","complex","-","1.0",,"MPHOSPH10 (FI) PDCD11","true",,"MPHOSPH10 (FI) PDCD11"
